date,sendung,prozent,frames,res,url
2018-12-23,tth,21.6%,711F137T,1/1,http://media.tagesschau.de/video/2018/1223/TV-20181223-2343-2301.h264.mp4
2018-12-24,h19,0%,873FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/18/12/181224_sendung_h19/1/181224_sendung_h19_776k_p11v14.mp4
2018-12-24,t20,0%,909FNANA,1/1,http://media.tagesschau.de/video/2018/1224/TV-20181224-2019-5701.h264.mp4
2018-12-25,h19,0%,530FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/18/12/181225_sendung_h19/1/181225_sendung_h19_776k_p11v14.mp4
2018-12-25,t20,0%,601FNANA,1/1,http://media.tagesschau.de/video/2018/1225/TV-20181225-2013-5101.h264.mp4
2018-12-26,h19,9.5%,644F56T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/18/12/181226_sendung_h19/1/181226_sendung_h19_776k_p11v14.mp4
2018-12-26,t20,0%,1014FNANA,1/1,http://media.tagesschau.de/video/2018/1226/TV-20181226-2027-5201.h264.mp4
2018-12-27,h19,6.2%,882F70T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/18/12/181227_sendung_h19/1/181227_sendung_h19_776k_p11v14.mp4
2018-12-27,t20,0%,925FNANA,1/1,http://media.tagesschau.de/video/2018/1227/TV-20181227-2020-5501.h264.mp4
2018-12-27,hjo,0%,1765FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/18/12/181227_sendung_hjo/1/181227_sendung_hjo_776k_p11v14.mp4
2018-12-27,tth,0%,1817FNANA,1/1,http://media.tagesschau.de/video/2018/1228/TV-20181228-0012-5601.h264.mp4
2018-12-28,h19,0%,1194FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/18/12/181228_sendung_h19/1/181228_sendung_h19_776k_p11v14.mp4
2018-12-28,t20,0%,906FNANA,1/1,http://media.tagesschau.de/video/2018/1228/TV-20181228-2021-1101.h264.mp4
2018-12-28,tth,0%,888FNANA,1/1,http://media.tagesschau.de/video/2018/1228/TV-20181228-2204-3801.h264.mp4
2018-12-28,hjo,0%,1781FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/18/12/181228_sendung_hjo/1/181228_sendung_hjo_776k_p11v14.mp4
2018-12-29,h19,0%,1027FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/18/12/181229_sendung_h19/1/181229_sendung_h19_776k_p11v14.mp4
2018-12-29,t20,0%,920FNANA,1/1,http://media.tagesschau.de/video/2018/1229/TV-20181229-2021-0501.h264.mp4
2018-12-29,hjo,0%,929FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/18/12/181229_sendung_hjo/1/181229_sendung_hjo_776k_p11v14.mp4
2018-12-29,tth,0%,1236FNANA,1/1,http://media.tagesschau.de/video/2018/1229/TV-20181229-2352-0201.h264.mp4
2018-12-30,h19,7.5%,503F44T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/18/12/181230_sendung_h19/1/181230_sendung_h19_776k_p11v14.mp4
2018-12-30,t20,0%,1007FNANA,1/1,http://media.tagesschau.de/video/2018/1230/TV-20181230-2021-5801.h264.mp4
2018-12-30,hjo,4.2%,593F22T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/18/12/181230_sendung_hjo/1/181230_sendung_hjo_776k_p11v14.mp4
2018-12-30,tth,0%,1230FNANA,1/1,http://media.tagesschau.de/video/2018/1230/TV-20181230-2344-2201.h264.mp4
2018-12-31,h19,3.4%,963F38T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/18/12/181231_sendung_h19/1/181231_sendung_h19_776k_p11v14.mp4
2018-12-31,t20,0%,504FNANA,1/1,http://media.tagesschau.de/video/2018/1231/TV-20181231-2047-0101.h264.mp4
2019-01-01,t20,0%,1031FNANA,1/1,http://media.tagesschau.de/video/2019/0101/TV-20190101-2020-5701.h264.mp4
2019-01-01,tth,0%,1197FNANA,1/1,http://media.tagesschau.de/video/2019/0101/TV-20190101-2339-0601.h264.mp4
2019-01-02,h19,9.1%,24F9T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190102_sendung_h19/1/190102_sendung_h19_776k_p11v14.mp4
2019-01-02,t20,0%,916FNANA,1/1,http://media.tagesschau.de/video/2019/0102/TV-20190102-2047-4601.h264.mp4
2019-01-02,tth,0%,900FNANA,1/1,http://media.tagesschau.de/video/2019/0102/TV-20190102-2203-2701.h264.mp4
2019-01-02,hjo,0%,1743FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190102_sendung_hjo/1/190102_sendung_hjo_776k_p11v14.mp4
2019-01-03,h19,0%,1173FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190103_sendung_h19/1/190103_sendung_h19_776k_p11v14.mp4
2019-01-03,t20,0%,825FNANA,1/1,http://media.tagesschau.de/video/2019/0103/TV-20190103-2020-4401.h264.mp4
2019-01-03,tth,0%,886FNANA,1/1,http://media.tagesschau.de/video/2019/0103/TV-20190103-2203-3501.h264.mp4
2019-01-03,hjo,0%,1811FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190103_sendung_hjo/1/190103_sendung_hjo_776k_p11v14.mp4
2019-01-04,h19,4.5%,1005F14T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190104_sendung_h19/1/190104_sendung_h19_776k_p11v14.mp4
2019-01-04,t20,0%,926FNANA,1/1,http://media.tagesschau.de/video/2019/0104/TV-20190104-2020-1301.h264.mp4
2019-01-04,tth,0%,960FNANA,1/1,http://media.tagesschau.de/video/2019/0104/TV-20190104-2212-5901.h264.mp4
2019-01-04,hjo,0%,1745FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190104_sendung_hjo/1/190104_sendung_hjo_776k_p11v14.mp4
2019-01-05,h19,5%,125F11T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190105_sendung_h19/1/190105_sendung_h19_776k_p11v14.mp4
2019-01-05,t20,6.7%,756F61T,1/1,http://media.tagesschau.de/video/2019/0105/TV-20190105-2020-5801.h264.mp4
2019-01-05,hjo,0%,944FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190105_sendung_hjo/1/190105_sendung_hjo_776k_p11v14.mp4
2019-01-05,tth,5.2%,742F61T,1/1,http://media.tagesschau.de/video/2019/0105/TV-20190105-2358-2301.h264.mp4
2019-01-06,h19,0%,614FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190106_sendung_h19/1/190106_sendung_h19_776k_p11v14.mp4
2019-01-06,t20,0%,888FNANA,1/1,http://media.tagesschau.de/video/2019/0106/TV-20190106-2017-5401.h264.mp4
2019-01-06,hjo,0%,962FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190106_sendung_hjo/1/190106_sendung_hjo_776k_p11v14.mp4
2019-01-06,tth,0%,1194FNANA,1/1,http://media.tagesschau.de/video/2019/0106/TV-20190106-2343-5801.h264.mp4
2019-01-07,h19,7.3%,962F41T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190107_sendung_h19/1/190107_sendung_h19_776k_p11v14.mp4
2019-01-07,t20,0%,961FNANA,1/1,http://media.tagesschau.de/video/2019/0107/TV-20190107-2019-4201.h264.mp4
2019-01-07,hjo,10.2%,1441F177T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190107_sendung_hjo/1/190107_sendung_hjo_776k_p11v14.mp4
2019-01-07,tth,0%,1798FNANA,1/1,http://media.tagesschau.de/video/2019/0107/TV-20190107-2253-3601.h264.mp4
2019-01-08,h19,0%,1159FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190108_sendung_h19/1/190108_sendung_h19_776k_p11v14.mp4
2019-01-08,t20,0%,926FNANA,1/1,http://media.tagesschau.de/video/2019/0108/TV-20190108-2020-5901.h264.mp4
2019-01-08,hjo,0%,1706FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190108_sendung_hjo/1/190108_sendung_hjo_776k_p11v14.mp4
2019-01-08,tth,0%,1804FNANA,1/1,http://media.tagesschau.de/video/2019/0108/TV-20190108-2304-5301.h264.mp4
2019-01-09,h19,1.3%,986F16T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190109_sendung_h19/1/190109_sendung_h19_776k_p11v14.mp4
2019-01-09,t20,0%,893FNANA,1/1,http://media.tagesschau.de/video/2019/0109/TV-20190109-2021-1401.h264.mp4
2019-01-09,hjo,0%,1781FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190109_sendung_hjo/1/190109_sendung_hjo_776k_p11v14.mp4
2019-01-09,tth,0%,1806FNANA,1/1,http://media.tagesschau.de/video/2019/0109/TV-20190109-2345-4401.h264.mp4
2019-01-10,h19,0%,498FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190110_sendung_h19/1/190110_sendung_h19_776k_p11v14.mp4
2019-01-10,t20,6.9%,794F63T,1/1,http://media.tagesschau.de/video/2019/0110/TV-20190110-2028-4901.h264.mp4
2019-01-10,hjo,3.4%,1565F60T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190110_sendung_hjo/1/190110_sendung_hjo_776k_p11v14.mp4
2019-01-10,tth,4%,1560F71T,1/1,http://media.tagesschau.de/video/2019/0110/TV-20190110-2352-0501.h264.mp4
2019-01-11,h19,0%,1399FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190111_sendung_h19/1/190111_sendung_h19_776k_p11v14.mp4
2019-01-11,t20,0%,901FNANA,1/1,http://media.tagesschau.de/video/2019/0111/TV-20190111-2027-0701.h264.mp4
2019-01-11,tth,0%,934FNANA,1/1,http://media.tagesschau.de/video/2019/0111/TV-20190111-2205-2201.h264.mp4
2019-01-11,hjo,0%,1831FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190111_sendung_hjo/1/190111_sendung_hjo_776k_p11v14.mp4
2019-01-12,h19,0%,493FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190112_sendung_h19/1/190112_sendung_h19_776k_p11v14.mp4
2019-01-12,t20,0%,892FNANA,1/1,http://media.tagesschau.de/video/2019/0112/TV-20190112-2050-4001.h264.mp4
2019-01-12,hjo,0%,859FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190112_sendung_hjo/1/190112_sendung_hjo_776k_p11v14.mp4
2019-01-12,tth,0%,1215FNANA,1/1,http://media.tagesschau.de/video/2019/0113/TV-20190113-0006-1501.h264.mp4
2019-01-13,h19,0%,606FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190113_sendung_h19/1/190113_sendung_h19_776k_p11v14.mp4
2019-01-13,t20,0%,959FNANA,1/1,http://media.tagesschau.de/video/2019/0113/TV-20190113-2100-2501.h264.mp4
2019-01-13,hjo,0%,959FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190113_sendung_hjo/1/190113_sendung_hjo_776k_p11v14.mp4
2019-01-13,tth,0%,1250FNANA,1/1,http://media.tagesschau.de/video/2019/0114/TV-20190114-0011-4801.h264.mp4
2019-01-14,h19,8.4%,974F52T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190114_sendung_h19/1/190114_sendung_h19_776k_p11v14.mp4
2019-01-14,t20,0%,897FNANA,1/1,http://media.tagesschau.de/video/2019/0114/TV-20190114-2020-2001.h264.mp4
2019-01-14,hjo,0%,1831FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190114_sendung_hjo/1/190114_sendung_hjo_776k_p11v14.mp4
2019-01-14,tth,0%,1827FNANA,1/1,http://media.tagesschau.de/video/2019/0114/TV-20190114-2309-3701.h264.mp4
2019-01-15,h19,1.7%,1059F20T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190115_sendung_h19/1/190115_sendung_h19_776k_p11v14.mp4
2019-01-15,t20,0%,1071FNANA,1/1,http://media.tagesschau.de/video/2019/0115/TV-20190115-2025-2901.h264.mp4
2019-01-15,tth,0%,521FNANA,1/1,http://media.tagesschau.de/video/2019/0115/TV-20190115-2206-0001.h264.mp4
2019-01-15,hjo,0%,611FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190115_sendung_hjo/1/190115_sendung_hjo_776k_p11v14.mp4
2019-01-16,h19,4.7%,25F11T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190116_sendung_h19/1/190116_sendung_h19_776k_p11v14.mp4
2019-01-16,t20,0%,1050FNANA,1/1,http://media.tagesschau.de/video/2019/0116/TV-20190116-2035-0501.h264.mp4
2019-01-16,hjo,0%,1818FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190116_sendung_hjo/1/190116_sendung_hjo_776k_p11v14.mp4
2019-01-16,tth,0%,1803FNANA,1/1,http://media.tagesschau.de/video/2019/0116/TV-20190116-2308-0301.h264.mp4
2019-01-17,h19,6%,33F8T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190117_sendung_h19/1/190117_sendung_h19_776k_p11v14.mp4
2019-01-17,t20,0%,912FNANA,1/1,http://media.tagesschau.de/video/2019/0117/TV-20190117-2035-2501.h264.mp4
2019-01-17,hjo,0%,1766FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190117_sendung_hjo/1/190117_sendung_hjo_776k_p11v14.mp4
2019-01-17,tth,0%,1780FNANA,1/1,http://media.tagesschau.de/video/2019/0117/TV-20190117-2305-4801.h264.mp4
2019-01-18,h19,0%,1216FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190118_sendung_h19/1/190118_sendung_h19_776k_p11v14.mp4
2019-01-18,t20,0%,953FNANA,1/1,http://media.tagesschau.de/video/2019/0118/TV-20190118-2021-3401.h264.mp4
2019-01-18,tth,0%,896FNANA,1/1,http://media.tagesschau.de/video/2019/0118/TV-20190118-2206-2601.h264.mp4
2019-01-18,hjo,0%,599FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190118_sendung_hjo/1/190118_sendung_hjo_776k_p11v14.mp4
2019-01-19,h19,0%,1169FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190119_sendung_h19/1/190119_sendung_h19_776k_p11v14.mp4
2019-01-19,t20,13.3%,650F122T,1/1,http://media.tagesschau.de/video/2019/0119/TV-20190119-2052-4601.h264.mp4
2019-01-19,tth,9.8%,374F46T,1/1,http://media.tagesschau.de/video/2019/0119/TV-20190119-2123-2501.h264.mp4
2019-01-19,hjo,0%,1014FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190119_sendung_hjo/1/190119_sendung_hjo_776k_p11v14.mp4
2019-01-20,h19,6.4%,517F38T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190120_sendung_h19/2/190120_sendung_h19_776k_p11v14.mp4
2019-01-20,t20,6.2%,678F57T,1/1,http://media.tagesschau.de/video/2019/0120/TV-20190120-2021-0301.h264.mp4
2019-01-20,hjo,2.2%,854F21T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190120_sendung_hjo/1/190120_sendung_hjo_776k_p11v14.mp4
2019-01-20,tth,24.7%,674F150T,1/1,http://media.tagesschau.de/video/2019/0120/TV-20190120-2325-0001.h264.mp4
2019-01-21,h19,0%,1152FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190121_sendung_h19/1/190121_sendung_h19_776k_p11v14.mp4
2019-01-21,t20,0%,929FNANA,1/1,http://media.tagesschau.de/video/2019/0121/TV-20190121-2027-4301.h264.mp4
2019-01-21,hjo,0%,606FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190121_sendung_hjo/1/190121_sendung_hjo_776k_p11v14.mp4
2019-01-21,tth,0%,1822FNANA,1/1,http://media.tagesschau.de/video/2019/0121/TV-20190121-2256-1301.h264.mp4
2019-01-22,h19,1.1%,997F13T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190122_sendung_h19/1/190122_sendung_h19_776k_p11v14.mp4
2019-01-22,t20,2.5%,618F10T,1/1,http://media.tagesschau.de/video/2019/0122/TV-20190122-2024-2301.h264.mp4
2019-01-22,hjo,0%,1742FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190122_sendung_hjo/1/190122_sendung_hjo_776k_p11v14.mp4
2019-01-22,tth,0%,1812FNANA,1/1,http://media.tagesschau.de/video/2019/0122/TV-20190122-2255-5201.h264.mp4
2019-01-23,h19,0%,1232FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190123_sendung_h19/1/190123_sendung_h19_776k_p11v14.mp4
2019-01-23,t20,0%,940FNANA,1/1,http://media.tagesschau.de/video/2019/0123/TV-20190123-2024-5501.h264.mp4
2019-01-23,hjo,0%,1630FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190123_sendung_hjo/1/190123_sendung_hjo_776k_p11v14.mp4
2019-01-23,tth,0%,1866FNANA,1/1,http://media.tagesschau.de/video/2019/0123/TV-20190123-2303-0401.h264.mp4
2019-01-24,h19,0%,1212FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190124_sendung_h19/1/190124_sendung_h19_776k_p11v14.mp4
2019-01-24,t20,0%,911FNANA,1/1,http://media.tagesschau.de/video/2019/0124/TV-20190124-2053-0501.h264.mp4
2019-01-24,hjo,0%,1752FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190124_sendung_hjo/1/190124_sendung_hjo_776k_p11v14.mp4
2019-01-24,tth,0%,1851FNANA,1/1,http://media.tagesschau.de/video/2019/0124/TV-20190124-2303-1301.h264.mp4
2019-01-25,h19,0%,1211FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190125_sendung_h19/1/190125_sendung_h19_776k_p11v14.mp4
2019-01-25,t20,0%,951FNANA,1/1,http://media.tagesschau.de/video/2019/0125/TV-20190125-2022-0501.h264.mp4
2019-01-25,tth,0%,472FNANA,1/1,http://media.tagesschau.de/video/2019/0125/TV-20190125-2133-0701.h264.mp4
2019-01-25,hjo,0%,1918FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190125_sendung_hjo/1/190125_sendung_hjo_776k_p11v14.mp4
2019-01-26,h19,0%,1275FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190126_sendung_h19/1/190126_sendung_h19_776k_p11v14.mp4
2019-01-26,t20,12.9%,588F120T,1/1,http://media.tagesschau.de/video/2019/0126/TV-20190126-2028-5701.h264.mp4
2019-01-26,hjo,0%,936FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190126_sendung_hjo/1/190126_sendung_hjo_776k_p11v14.mp4
2019-01-26,tth,11.4%,720F73T,1/1,http://media.tagesschau.de/video/2019/0127/TV-20190127-0013-5001.h264.mp4
2019-01-27,h19,2.1%,579F13T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190127_sendung_h19/1/190127_sendung_h19_776k_p11v14.mp4
2019-01-27,t20,6.4%,764F62T,1/1,http://media.tagesschau.de/video/2019/0127/TV-20190127-2022-3101.h264.mp4
2019-01-27,hjo,0%,964FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190127_sendung_hjo/1/190127_sendung_hjo_776k_p11v14.mp4
2019-01-27,tth,18.6%,818F121T,1/1,http://media.tagesschau.de/video/2019/0127/TV-20190127-2315-1701.h264.mp4
2019-01-28,h19,1.6%,1068F14T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/01/190128_sendung_h19/1/190128_sendung_h19_776k_p11v14.mp4
2019-01-28,t20,0%,892FNANA,1/1,http://media.tagesschau.de/video/2019/0128/TV-20190128-2022-3301.h264.mp4
